Dept,ClassNum,SectionNum,Units,StartTime,EndTime,Days,SeatsTaken,SeatsTotal,Professor,ClassCode,ClassMode,Desc,Rating
MATH,071W,4,1.0,1330,1445.0,MW,28,28,F Vargas-Chavez,21457,In Person,Calc Wkshp Bus/Avi,2.49
BUS1,170,80,3.0,TBA,,TBA,47,45,X Xu,24795,Online Only - TBA Mtg Pat,Fund of Finance,4.0
JOUR,095,2,3.0,1030,1145.0,MW,16,20,M Cheers,23416,In Person,Digital News Photo,2.3
AAS,033A,2,3.0,1800,2045.0,M,35,35,D Tu,30086,In Person,AAS History I,
ENVS,193,5,5.0,TBA,,TBA,1,6,B Olszewski,22697,In Person,Supr Proj & Res,2.5
ENGL,071,7,3.0,1630,1745.0,TR,20,25,L Lindelof,24460,In Person,Intro Creative Writ,3.8
ANTH,132,1,3.0,1200,1315.0,MW,24,25,C Darrah,27059,In Person,Creating Built Worlds,4.4
JS,103,1,3.0,1500,1615.0,TR,26,40,H Peterson,29612,In Person,Courts and Society,4.5
EDD,591B,1,3.0,0800,1700.0,S,18,18,P Cascella,23666,In Person,Prof Seminar II,5.0
NURS,138,3,3.0,0900,1145.0,F,32,35,K Abriam-Yago,30006,In Person,Prof Role Dev VI,4.5
CS,149,1,3.0,1330,1445.0,TR,90,90,K Li,25032,In Person,Operating Systems,3.9
CHAD,195,2,3.0,0900,1015.0,TR,30,25,N Sorkhabi,24300,In Person,Sr Sem Child Dev,3.0
GEOL,001,8,0.0,0830,1115.0,R,25,25,J Lee,24067,In Person,General Geology,2.49
BUS4,091L,6,1.0,1500,1615.0,M,43,38,M Splane,25220,In Person,Comp Tools for Bus,4.8
KIN,147,2,0.0,0930,1120.0,MW,27,20,J Hannigan,22666,In Person,Biomechanical Asmt of Mvmnt,2.49
PHIL,010,6,3.0,1330,1445.0,TR,37,40,E Anido,21396,In Person,Intro to Phil,2.49
NUFS,298,19,1.0,TBA,,TBA,2,10,K Mauldin,20969,In Person,Special Studies,4.5
NUFS,144,15,3.0,1200,1315.0,TR,26,30,I Vanek,23769,In Person,Food Culture,2.49
ENGL,001A,11,3.0,1030,1145.0,MW,23,23,A Mills,22440,In Person,First Year Writing,4.5
ENGL,002,25,3.0,1330,1445.0,TR,25,25,B Hoffer,22479,In Person,Critical Thinking and Writing,3.7
BUS5,186H,1,3.0,1800,2045.0,W,16,40,S Bennet,23519,In Person,E-Lab,3.1
RTVF,136,1,3.0,1500,1745.0,R,20,18,E Miranda,28014,In Person,Adv Film/TV Prod,2.49
TA,170A,1,3.0,1015,1200.0,W,24,25,A Glazer,27637,In Person,Act & Dir Camera,3.6
ASIA,019,1,3.0,1800,2045.0,M,19,50,R Sacolick,29408,In Person,Mus Wrld Cultures,3.4
ENVS,124,2,3.0,1500,1745.0,W,25,35,T Trumbull,27648,In Person,Intro Env Law,3.8
RTVF,180S,1,3.0,TBA,,TBA,2,15,A McKee,21894,In Person,Individual Studies,3.8
LING,123,8,3.0,1200,1315.0,TR,18,25,C Sandy,22822,In Person,Sound Comm,
DSGN,100W,1,3.0,1030,1145.0,MW,25,25,S Domingo,21940,In Person,Writing Workshop: Design,4.8
COMM,020,29,3.0,1630,1745.0,TR,27,27,J Capurso,22737,In Person,Public Speaking,4.8
COMM,020,23,3.0,1030,1145.0,M,28,27,K Ward,22237,2 Pat - Mtg Pat & TBA (See Class Note),Public Speaking,2.49
KIN,038,4,1.0,0930,1020.0,TR,30,30,J Fonda,25623,In Person,Begin Jogging,4.5
PSYC,120,41,0.0,1030,1230.0,M,23,22,J Citron,20963,In Person,Adv Res Meth & Des,4.3
HUM,002B,5,0.0,0900,1015.0,TR,24,35,L Trost,27915,In Person,Hum Honors 2B,3.7
NUFS,192,6,6.0,TBA,,TBA,2,20,D Billings,25920,In Person,Fld Exp NufS/Pkg,3.3
DSID,126,2,3.0,0800,1050.0,TR,25,24,J Guenther,28837,In Person,Ergonom for Design,2.49
CHAD,150,6,3.0,1330,1445.0,MW,12,30,L Lasman,29813,In Person,Devlp Comm Compet,3.0
NUFS,008,80,3.0,TBA,,TBA,45,45,A Whitson,25864,Online Only - TBA Mtg Pat,Nutr Health Prof,3.8
BUS5,140,2,3.0,1800,2045.0,M,44,45,J Sung,23521,In Person,Fund of Oper Mgmt,3.4
GEOL,122,3,4.0,1330,1445.0,MW,8,18,J Miller,30015,In Person,Petrology,4.6
ENGR,100W,56,0.0,1850,2020.0,MW,22,22,S Wemusa,24178,In Person,Engr Reports,5.0
CHEM,180,12,1.0,TBA,,TBA,8,15,C Simocko,24063,In Person,Indiv Studies,2.1
BUS3,080,4,3.0,1500,1615.0,TR,48,45,J Dworak,29078,In Person,Legal Environment of Bus,4.3
PHIL,184,2,3.0,TBA,,TBA,0,5,,22344,In Person,Directed Reading,2.49
URBP,156,1,4.0,1930,2215.0,W,3,5,C Rivasplata,27966,In Person,Intro Local Trans,2.49
PSYC,226,1,3.0,1200,1445.0,R,12,12,E Woodhead,23122,In Person,Addictions & Tmt,4.6
GEOL,007,6,0.0,1430,1715.0,M,22,23,D Kapule,21414,In Person,Earth Time and Life,2.49
CCS,010B,5,3.0,1030,1145.0,MW,37,37,J Covarrubias,27972,In Person,Mex Am US Hist/Gov,3.3
MS,298,4,4.0,TBA,,TBA,0,25,,21688,In Person,Resrch Mar Sci,2.49
PHYS,051,3,4.0,1030,1120.0,MWF,35,40,I Mosqueira,22143,In Person,General Physics,3.4
NUFS,299,21,3.0,TBA,,TBA,0,10,G Pignotti,28523,In Person,Mas Thesis or Proj,2.49
EE,286,2,3.0,1630,1745.0,TR,37,55,J Ponniah,26613,In Person,Mob/Wireless Net,2.6
COMM,145I,80,4.0,TBA,,TBA,25,25,G Firenzi,23023,Online Only - TBA Mtg Pat,Rhet Criticism,4.7
CHEM,001A,24,0.0,1030,1320.0,R,29,27,S Kalliat,21093,In Person,General Chem,5.0
ENGL,125,1,4.0,1030,1145.0,MW,31,30,L Mitchell,23412,In Person,European Lit,2.49
NURS,147A,2,2.0,1500,2100.0,M,10,10,J Njie,26522,In Person,Mental Health Clin,2.49
NURS,146A,4,2.0,0700,1300.0,W,8,8,J Barreto,24303,In Person,Peds Clinical,2.49
EDSE,104,1,3.0,1600,1845.0,M,11,30,V Collins,21446,2 Pat - Mtg Pat & TBA (See Class Note),Atypical Dev Young,2.49
BUS3,158,2,3.0,1800,2045.0,R,36,30,S Moore,29855,In Person,Compensatn & Rewd Sys,3.5
URBP,200,1,4.0,1630,1915.0,T,9,15,L Ramasubramanian,23212,In Person,Urb Plan Seminar,2.49
AMS,180,3,3.0,TBA,,TBA,0,1,J Ormsbee,26065,In Person,Individual Studies,3.4
BIOL,021,26,0.0,TBA,,TBA,3,24,S Cargill,20756,In Person,Human Biology,2.9
NUFS,141B,1,3.0,1330,1510.0,M,0,20,F Yambrach,29236,In Person,Pkg Materials II,4.9
KIN,170B,2,1.0,TBA,,TBA,0,15,D Daum,20409,In Person,Fld Exp Teach,4.7
GERO,111,1,3.0,0900,1015.0,TR,0,35,J Giddings,29200,In Person,Medical Ethics,4.0
BUS2,130,82,3.0,TBA,,TBA,44,45,M Easter,22592,Online Only - TBA Mtg Pat,Intro to Marketing,2.3
URBP,205,2,3.0,1930,2215.0,W,16,15,M Allen,29163,In Person,Private Dev & Urbp,3.4
CHEM,146,2,0.0,1000,1540.0,F,14,12,M Radlauer,27652,In Person,Adv Technique Chem,3.7
ENGR,010,19,0.0,1800,2045.0,W,24,24,J Valencia,24335,In Person,Intro to Engr,4.6
NUFS,144,20,3.0,1630,1745.0,MW,12,30,K Cahill,29936,In Person,Food Culture,3.8
MATH,285,2,3.0,1500,1615.0,TR,6,10,D Fryer,30201,In Person,Adv Topics-Math/Math Ed,2.9
CHAD,150,2,3.0,1030,1145.0,MW,28,30,D Mead-Nytko,23562,In Person,Devlp Comm Compet,4.3
PSYC,121A,1,2.0,1030,1315.0,F,22,22,S Trafalis,28788,In Person,Adv Res Meth Social/Pers,3.8
MATH,071W,8,1.0,1030,1145.0,TR,33,28,M Bremer,21745,In Person,Calc Wkshp Bus/Avi,3.4
CE,190,2,2.0,1000,1150.0,F,20,45,A Wong,23407,In Person,Numer Solu CE Prob,2.8
RECL,140C,80,1.0,TBA,,TBA,22,20,T Williams,29931,Online Only - TBA Mtg Pat,Adventure Therapy,2.49
ENGL,002,20,3.0,1200,1315.0,TR,25,25,L Landau,22474,In Person,Critical Thinking and Writing,2.6
NUFS,299,13,1.0,TBA,,TBA,0,10,X Liu,26661,In Person,Mas Thesis or Proj,2.49
MATH,015S,7,3.0,1100,1150.0,M,3,30,M Zoubeidi,29464,In Person,Stats Statway B,2.49
PSYC,191,3,3.0,1030,1145.0,TR,46,45,J Ventura,21748,In Person,Psych of Prejudice,4.8
MUSC,117,1,3.0,0900,1015.0,TR,64,60,A Romero,23532,In Person,Mus Cul Latin Am,2.49
KIN,100W,1,3.0,0730,845.0,MW,24,25,D Bohigian,22657,In Person,Writing Workshop,4.7
PHYS,002A,17,0.0,0800,1020.0,TR,20,23,A Kosireddy,20944,In Person,Fund of Physics,2.49
KIN,100W,4,3.0,0900,1015.0,TR,23,25,C Jones,28414,In Person,Writing Workshop,4.0
CMPE,030,3,0.0,1745,2035.0,T,29,30,C Abboud,23669,In Person,Programming Concept & Meth,3.8
MATH,163W,1,1.0,1500,1615.0,MW,13,25,W So,28979,In Person,Prob Workshop,3.2
MTED,184Z,1,4.0,TBA,,TBA,2,10,C Roddick,22771,In Person,Stdt Tchg II,4.5
GEOL,007,7,0.0,1730,2015.0,M,20,23,G Diaz Santana,21589,In Person,Earth Time and Life,2.49
CS,152,3,3.0,1030,1145.0,MW,33,30,T Austin,30065,In Person,Progrmng Paradigms,4.8
TA,145,1,4.0,0900,1015.0,MW,2,30,A Eastwood,29457,In Person,Shakespeare + Performance,4.2
CS,151,4,3.0,1630,1745.0,MW,26,30,K Tarnowska,23567,In Person,Object Orntd Dsgn,2.5
PADM,210,1,3.0,1800,2045.0,T,14,20,W Kelly,23058,In Person,Intro Pub Admin,4.4
SPAN,004B,80,4.0,TBA,,TBA,30,30,A Dias Ferreira,23871,Online Only - TBA Mtg Pat,Basic Spanish II,4.9
GLST,167,1,3.0,1330,1445.0,TR,29,30,K Davis,28003,In Person,Changing Ecologies,4.3
EDCO,180,1,2.0,1600,1750.0,M,18,25,M Randle,26069,In Person,Individual Studies,2.2
ENGL,001A,34,3.0,1500,1615.0,MW,23,23,M Mohsenzadegan,28000,In Person,First Year Writing,4.7
DANC,154A,3,3.0,0900,1040.0,M,15,25,C Seymour,23361,In Person,TPCS in Danc III,2.49
COMM,157SL,1,3.0,1500,1745.0,M,23,25,L Hatton,28420,In Person,Comm Action & Serv,
GEOL,111,80,3.0,TBA,,TBA,31,37,J Santos,27091,Online Only - TBA Mtg Pat,Geol and Envir,4.5
CHAD,158,2,0.0,TBA,,TBA,51,45,E Middaugh,22510,In Person,Prac Ch/Youth,4.6
CHAD,165,3,3.0,1330,1445.0,TR,31,30,C Maffini,26783,In Person,Risk/Resilienc,4.2
METR,299,21,2.0,TBA,,TBA,3,5,C Clements,21292,In Person,Thesis,4.5
ME,295A,11,3.0,TBA,,TBA,0,20,J Lee,23503,In Person,ME Project I,4.1
KIN,015A,4,1.0,0930,1020.0,TR,27,24,A Lucero,23097,In Person,Beg Basketball,2.49
HIST,210A,1,4.0,1800,2045.0,R,12,15,R Chopra,27741,In Person,Colloq Colon Am,2.8
KIN,046A,2,1.0,1030,1120.0,MW,29,40,B Ayers Jr,28486,In Person,Beg Social Dance,2.49
PHYS,050,30,0.0,0900,1150.0,R,12,16,K Darnell,22138,In Person,General Physics,2.49
GEOL,008,1,3.0,1200,1315.0,MW,97,96,B Buerer,23149,In Person,Age of Dinosaurs,3.9
ME,295B,14,3.0,1630,1915.0,F,3,20,R Yee,27126,In Person,ME Project II,2.8
CE,252,1,3.0,1800,2045.0,W,20,30,W Wang,27643,In Person,Adv Hydrology,4.3
CE,121,6,0.0,1800,2045.0,R,13,12,F Afsari,23395,In Person,Transp Engrg,2.49
MATH,071,13,3.0,1030,1150.0,TR,22,35,C Munoz,30468,In Person,Calc Bus/Aviation,2.49
MATH,030W,5,1.0,1030,1145.0,TR,27,28,J Fontes,21215,In Person,Calculus I Workshop,2.49
EE,288,1,3.0,1800,1915.0,MW,12,35,S Lee,24200,In Person,Data Conv for AMS,4.1
ME,115,3,1.0,0900,1145.0,W,17,15,S Zaidi,21133,In Person,Thermal Eng Lab,3.5
SPAN,101B,1,4.0,1500,1640.0,TR,18,30,R Ramirez,24133,In Person,Advanced Spanish,2.49
CMPE,298I,37,1.0,TBA,,TBA,0,25,I Eswar,22018,In Person,CMPE/SE Internship,2.9
CS,175,1,3.0,1800,1915.0,TR,33,50,R Moazeni,27466,In Person,Mob Device Devel,2.49
BUS5,187,7,3.0,1330,1445.0,TR,47,45,W Van Hooff,25378,In Person,Global Dimensn Bus,3.2
SCWK,221,3,3.0,1200,1445.0,W,27,30,M Reyes,20286,In Person,Trans Gen Prac II,3.6
ENGL,001A,15,3.0,1030,1145.0,MW,23,23,O Nassar-Abukhater,28850,In Person,First Year Writing,2.49
BIOL,255E,1,3.0,1300,1545.0,M,9,15,S Shaffer,27271,In Person,Adv Top Ecol&Evol,4.2
EE,250,1,3.0,1330,1445.0,MW,46,65,N Mir,20791,In Person,Prob Ran Vari & St Prc,4.6
ENVS,299,1,1.0,TBA,,TBA,0,5,W Russell,22699,In Person,MS Thesis/Project,4.7
BUS2,130,8,3.0,1500,1745.0,R,47,45,B Makani,25532,In Person,Intro to Marketing,4.2
BUS5,140,10,3.0,1200,1315.0,TR,51,45,J Tan,25292,In Person,Fund of Oper Mgmt,3.2
HS,140,3,3.0,1200,1315.0,MW,13,60,J McDaniel,29355,In Person,Human Sexuality,3.0
KIN,164,1,3.0,1030,1145.0,MW,41,40,T Butryn,23937,In Person,Soc-cult Perspectv,4.3
PSYC,100W,5,3.0,1200,1315.0,MW,26,24,L Jones,22002,In Person,Writing Workshop,2.49
BUS2,190,6,3.0,1630,1745.0,MW,48,45,M Madadi,21127,In Person,Quant Bus Analysis,4.0
DANC,145A,3,3.0,1330,1520.0,T,11,20,D Frank,28731,In Person,Choreography I,2.49
EDCO,292,7,3.0,TBA,,TBA,9,10,A Gutierrez,20480,In Person,Supv Exp Couns,5.0
EE,118,1,4.0,1030,1145.0,MW,58,65,T Caohuu,21025,In Person,Dig Lgc Crt Dsgn,1.3
RTVF,021,1,3.0,1900,1950.0,M,28,35,J Biagini,23244,In Person,KSJS On-Air Operat,4.7
PHIL,186,85,3.0,TBA,,TBA,20,45,J Giddings,28285,Online Only - TBA Mtg Pat,Prof & Bus Ethics,4.0
BUS1,121A,1,3.0,1330,1445.0,MW,41,45,R Schirle,24517,In Person,Inter Acctg I,
NUFS,163,4,3.0,1200,1315.0,TR,10,32,I Brown,28473,In Person,Phys Fit + Nutrit,3.5
BME,117,1,3.0,1330,1445.0,TR,57,80,A Bellofiore,28331,In Person,Biotransport Phen,5.0
ENGR,119,3,3.0,0900,1015.0,TR,0,35,B Delaveau,29783,In Person,Energy & Environ,3.5
DSGD,104,6,3.0,0800,1050.0,TR,23,25,Y Han,21929,In Person,Intro to Grph Dsgn,2.49
BIOL,054,1,3.0,1630,1745.0,TR,47,100,N Balabanian,22932,In Person,Human Understanding,3.8
WOMS,180,31,3.0,TBA,,TBA,0,3,,21773,In Person,Individual Studies,2.49
ECON,001B,3,4.0,1830,2115.0,R,43,40,M Orang,28878,In Person,Prin of Econ,2.8
MATH,010,1,3.0,1630,1745.0,TR,39,40,A Nguyen,20189,In Person,Math for Gen Ed,4.1
NURS,147B,2,3.0,0800,1700.0,T,12,12,N Dudley,20237,In Person,Com Hlth Clin,2.49
KIN,187,1,3.0,1030,1145.0,TR,39,40,A Jensen,20410,In Person,Clin Ex Physiol,2.49
CHAD,070,9,3.0,1500,1615.0,MW,32,30,J Maleksalehi,29075,In Person,Lifespan Devel,4.5
OCTH,286,1,4.0,0900,1015.0,TR,10,11,K Pickett,21950,In Person,Seminar & Pract IB,2.49
GEOL,009,7,0.0,1330,1615.0,R,23,24,D Lord,29141,In Person,Earth Disasters,2.49
OCTH,245,4,3.0,1330,1615.0,W,19,21,M Chang,22887,In Person,Intro to Research,2.49
ZOOL,186,2,3.0,TBA,,TBA,0,5,,28201,In Person,Senior Thesis,2.49
NUFS,139,81,3.0,TBA,,TBA,29,30,E MacKusick,28464,Online Only - TBA Mtg Pat,Hunger & Environ Nutr,3.4
CHEM,298,10,1.0,TBA,,TBA,1,5,A Wolcott,23344,In Person,Research,2.3
HUM,001B,3,0.0,1030,1145.0,TR,21,35,E Johnson,27896,In Person,Hum Honors 1B,
GEOG,132,1,3.0,1200,1315.0,MW,4,25,C Darrah,29177,In Person,Creating Built Worlds,4.4
URBP,185,2,4.0,1630,1915.0,W,0,22,A Marquez,29375,In Person,Envir Impact Anal,3.0
ENT,143,1,3.0,0830,1020.0,M,1,24,E McGee-Bergerol,29548,In Person,Biogeography,2.49
BUS5,187,83,3.0,TBA,,TBA,45,45,A Osland,25473,Online Only - TBA Mtg Pat,Global Dimensn Bus,3.6
SE,180,2,3.0,TBA,,TBA,0,15,S Meldal,29581,In Person,Individual Studies,2.49
DSGN,100W,2,3.0,1630,1745.0,MW,24,25,S Domingo,21941,In Person,Writing Workshop: Design,4.8
CS,190,1,1.0,1330,1445.0,F,6,30,C Tseng,22823,In Person,Internship Project,2.5
ENGR,100W,27,3.0,0800,850.0,TR,23,22,C Peters,21790,In Person,Engr Reports,3.8
CHEM,001A,29,0.0,1130,1420.0,M,25,24,D Brook,22805,In Person,General Chem,4.3
PSYC,117,1,3.0,0730,845.0,MW,44,45,B Oliveira,20274,In Person,Psych Tests & Meas,3.0
CA,095,1,3.0,1030,1145.0,TR,24,25,L Alder,27873,In Person,Queer Arts,2.49
PHYS,002B,20,0.0,0830,1120.0,F,15,16,A Shahid Faylienejad,22820,In Person,Fund of Physics,2.49
EDCO,292,9,3.0,TBA,,TBA,8,10,K Kruger,21267,In Person,Supv Exp Couns,2.49
SCI,184,2,3.0,TBA,,TBA,0,50,,20900,In Person,Directed Reading,2.49
MS,299,61,4.0,TBA,,TBA,0,25,,21692,In Person,Masters Thesis,2.49
ENGR,195D,1,3.0,1800,2045.0,W,10,30,K Perry,25110,In Person,Inter Sr Proj II,3.9
COMM,199C,2,4.0,1800,1915.0,W,26,25,M Holopainen,20951,2 Pat - Mtg Pat & TBA (See Class Note),Senior Seminar,4.3
MATH,031W,6,1.0,1630,1745.0,MW,11,28,S Obaid,21223,In Person,Calculus II Workshop,4.6
RELS,162,80,3.0,TBA,,TBA,36,40,L Stenmark,27936,Online - TBA With Few Campus Mtg,Relig Controversy,3.8
EE,104,1,3.0,1630,1745.0,MW,31,35,M Jones,28314,In Person,Num Methods in EE,3.9
COMM,180,6,1.0,TBA,,TBA,0,1,,24344,In Person,Individual Study,2.49
CHAD,100W,5,3.0,0900,1015.0,TR,16,25,R Joseph,22508,In Person,Writing Workshop,
PHOT,040,3,3.0,1500,1750.0,MW,24,24,V Heilweil,22049,In Person,Beg Photography,2.49
ENVS,110,10,0.0,0900,1015.0,TR,20,20,R Lazzeri-Aerts,23202,In Person,Resource Analysis,4.0
COMM,110F,80,4.0,TBA,,TBA,24,25,K Werking,21602,Online Only - TBA Mtg Pat,Interpersonal Comm,3.7
BUS,290,1,3.0,1800,2200.0,T,19,25,T Kothari,22858,In Person,Strategic Thinking,3.7
ENGL,001A,29,3.0,1200,1315.0,TR,22,23,L Lindelof,24524,In Person,First Year Writing,3.8
NURS,146B,7,2.0,1500,2100.0,W,7,10,S Lim,21331,In Person,Mat Hlth Clinical,2.49
AFAM,025,1,3.0,0900,1015.0,MW,7,25,F Ortega,29536,In Person,Changing Majority,2.49
FS,162,4,0.0,1500,1730.0,R,35,36,M Juno,29595,In Person,FS Applications,4.7
ART,178,1,3.0,TBA,,TBA,1,6,A Raynsford,20612,In Person,Field Exp in Art (IP),4.0
PHYS,002A,13,0.0,1400,1620.0,MW,25,23,M Lagana,20364,In Person,Fund of Physics,2.49
RECL,140B,80,1.0,TBA,,TBA,22,20,J Lam,29930,Online Only - TBA Mtg Pat,Beh Interventions,2.3
ENGL,131,1,4.0,1200,1315.0,MW,25,25,M Edgerton,23419,In Person,Writing Poetry,2.49
COMM,101C,80,4.0,TBA,,TBA,25,25,J Morrison,22625,Online Only - TBA Mtg Pat,Theorizing Comm,4.1
NURS,135,4,3.0,1500,1745.0,T,0,30,N Zhang,29558,In Person,Hlth Multiculture,2.3
ART,068,1,3.0,0900,1150.0,MW,20,24,L Dau,21076,In Person,Beg. Sculpture,2.49
SCWK,175,1,3.0,1200,1445.0,M,29,30,S Diwan,29598,In Person,Senior Seminar,4.4
BUS2,130,81,3.0,TBA,,TBA,45,45,M Easter,20964,Online Only - TBA Mtg Pat,Intro to Marketing,2.3
URBP,185,11,0.0,TBA,,TBA,0,22,A Marquez,29377,In Person,Envir Impact Anal,3.0
CHAD,164,1,3.0,1030,1145.0,MW,31,30,A Shah,23633,In Person,Contem Parenting,4.3
BIOL,299,21,2.0,TBA,,TBA,0,15,,25978,In Person,MA Thesis,2.49
ENGR,100W,45,3.0,1500,1550.0,TR,30,22,B Murphywesley,23352,In Person,Engr Reports,2.49
COMM,125P,1,4.0,1800,2045.0,W,25,25,M Spangler,25042,In Person,Ensemble Perf,4.6
TECH,173,1,3.0,1200,1315.0,MW,41,30,R Grotegut,28574,In Person,Cloud Computing,2.49
BUS5,181,80,3.0,TBA,,TBA,44,45,I Quan,26530,Online - TBA With Few Campus Mtg,Intro Entrepreneur,4.2
DSGD,063,2,3.0,1200,1450.0,TR,25,25,J Levy,21382,In Person,Fund Graphic Visual,2.4
BUS4,119H,1,3.0,1800,2045.0,M,15,20,A Polmanteer,25238,In Person,Honors Prac in MIS II,5.0
RECL,015,5,3.0,1200,1315.0,TR,1,30,J DiGiacomo,29388,In Person,Human Life Span,4.5
MCOM,101,1,3.0,1030,1145.0,TR,31,40,L Sokoloff,21402,In Person,Media Law & Ethics,3.5
KIN,106,2,0.0,TBA,,TBA,16,25,F Barry,22660,In Person,Adv Scuba & Aquc Tec,4.2
MATH,031W,10,1.0,1330,1445.0,TR,19,28,L Torres,21257,In Person,Calculus II Workshop,2.49
KIN,035A,14,1.0,1730,1820.0,TR,33,32,L Pate,26101,In Person,Begin Wt Training,4.9
BUS3,189,1,3.0,1800,2045.0,M,34,30,S Chou,20117,In Person,Strategic Mgmt,4.0
MATH,112,1,3.0,1330,1445.0,MW,33,30,M Blockus,24168,In Person,Vector Calculus,3.5
METR,010,5,3.0,1500,1615.0,TR,44,46,T Mullens,21943,In Person,Weather & Climate,4.8
SCI,001,8,1.5,1500,1615.0,TR,17,45,K Singmaster,24143,In Person,Acadmc Excel Wkshp,4.7
MATE,180,1,1.0,TBA,,TBA,7,10,R Chung,27320,In Person,Ind Studies,2.49
AE,030,3,0.0,1400,1650.0,F,25,30,L Capdevila,28030,In Person,Program. for AEs,
MCOM,139,3,3.0,1330,1445.0,MW,7,75,A Balint,29090,In Person,Specialized Wrtg,2.49
KIN,030,5,1.0,0830,1020.0,F,30,30,J Linafelter,25571,In Person,Pilates,3.2
MATE,135,1,3.0,1330,1445.0,TR,24,60,T Pan,27341,In Person,Intro Composite Matls,2.7
CE,298,1,3.0,TBA,,TBA,1,40,J Pyeon,20582,In Person,Special Problems,3.2
DSGN,197,4,3.0,1800,2050.0,TR,24,25,G Hom,28787,In Person,BA Senior Project,3.4
BUS1,120A,1,3.0,1030,1145.0,TR,46,42,K Fowler,24507,In Person,Acctg Info Systems,3.8
HUM,001B,4,6.0,1200,1315.0,TR,21,35,E Johnson,27897,In Person,Hum Honors 1B,
KIN,070,1,3.0,0830,920.0,MW,105,100,J Chin,21011,In Person,Intro to Kinesiology,3.0
CHAD,170,2,3.0,1330,1445.0,MW,31,30,R Friendly,26172,In Person,Cont Infl Cog Devl,3.0
NURS,138,2,3.0,0900,1145.0,F,30,36,R Ballin,22602,In Person,Prof Role Dev VI,5.0
NUFS,020,1,2.0,1200,1340.0,M,34,35,A Widaman,28446,In Person,Sanitatn & Env Iss,3.3
PSYC,299,22,3.0,TBA,,TBA,0,3,S Snycerski,30287,In Person,Masters Thesis,3.6
MUSC,004B,2,1.0,1130,1220.0,TR,16,20,B Ciach,23440,In Person,Music Systems IVB,2.49
LING,024,1,3.0,0900,1015.0,MW,19,25,T Chatterjee,22970,In Person,Language Variation,3.8
TECH,199A,5,3.0,1800,2045.0,F,3,30,N Nabizadeh Ardakani,30459,In Person,SpecialTopics CNSM,2.49
ART,140,1,3.0,0900,1150.0,MW,16,20,C Straubing,21925,In Person,Blowing and Investment Casting,3.2
CMPE,102,2,3.0,1030,1145.0,MW,50,50,I Cokgor,24574,In Person,Assembly Language Programming,2.5
SOCI,118,1,3.0,1200,1315.0,MW,35,35,W Armaline,21266,In Person,Soci of Hum Rights,4.6
ARTH,072,2,3.0,0900,1015.0,TR,64,70,M Hankwitz,22420,In Person,Design in Society,2.0
PADM,281,1,3.0,1800,2045.0,R,9,5,G Percival,25933,In Person,Pub Adm Internship,4.1
DSGD,104,5,3.0,1200,1450.0,MW,27,25,C Hwang,21794,In Person,Intro to Grph Dsgn,4.5
BUS2,131D,2,3.0,1630,1745.0,MW,41,45,D Mcfeely,22717,In Person,Mkt in New Ventures,2.49
ART,180,3,3.0,TBA,,TBA,10,10,A Raynsford,29017,In Person,Indiv Studies,4.0
AS,002B,2,0.0,0930,1130.0,F,20,33,M Neubauer,21364,In Person,Air and Space Pwr,2.49
NURS,033,1,2.0,1200,1350.0,W,30,30,K Bawel,21363,In Person,Prof Role Dev I,2.49
AVIA,180H,1,1.0,TBA,,TBA,1,20,F Barez,20728,In Person,Individual Studies,4.5
KIN,163,3,3.0,1200,1315.0,TR,15,32,I Brown,29317,In Person,Phys Fit + Nutrit,3.5
ME,168,1,1.0,1330,1615.0,R,9,18,J Lee,27112,In Person,Microfluidics Lab,4.1
HIST,174,80,4.0,TBA,,TBA,23,25,R Chopra,27735,Online Only - TBA Mtg Pat,Col & Rev America,2.8
ENGL,001A,32,3.0,1500,1615.0,MW,23,23,M Dowdy,27995,In Person,First Year Writing,4.5
HA,187,3,3.0,1230,1830.0,F,5,10,Y Williams,28745,In Person,Creative Practicum,4.0
ART,003,2,3.0,1030,1145.0,MW,24,24,P Jayavant,26737,In Person,Medium and Message,2.49
CS,154,3,3.0,1630,1745.0,TR,31,30,A Yazdankhah,27400,In Person,Formal Lang & Comput,3.8
ENGL,021,1,3.0,1500,1615.0,TR,40,40,C Saylor,24459,In Person,Detective Fiction,4.4
ADV,124,1,3.0,1200,1315.0,MW,10,20,D Ocampo,20949,In Person,Copywriting,4.0
BUS1,170,8,3.0,1030,1145.0,TR,46,45,B Campsey Jr,27223,In Person,Fund of Finance,2.49
NURS,147B,8,3.0,0800,1700.0,W,12,12,D Canham,21472,In Person,Com Hlth Clin,4.2
MATH,071,7,3.0,0900,1015.0,TR,45,40,A Jiru,28673,In Person,Calc Bus/Aviation,2.7
ATH,012I,4,1.0,TBA,,TBA,16,20,B Brennan,20035,In Person,Football-Men,1.5
KIN,163,4,3.0,1200,1315.0,TR,19,32,I Brown,29318,In Person,Phys Fit + Nutrit,3.5
KIN,100W,3,3.0,0730,845.0,TR,15,25,A Medina,28413,In Person,Writing Workshop,4.8
SPAN,001A,2,4.0,0830,1010.0,TR,29,30,A Campos,23859,In Person,Elem Spanish,1.7
HS,167,1,3.0,1200,1315.0,TR,126,125,J Pham,22240,In Person,Biostatistics,4.6
CE,123,1,3.0,1630,1915.0,T,30,30,S Koosha,21982,In Person,Highway & Stree Des,3.0
